NO2(t-4),NO2(t-3),NO2(t-2),NO2(t-1),NO2(t)
0.17504875099474995,0.2713211079773755,0.1815847500095901,0.11756640482884681,0.095494546192438
0.2713211079773755,0.1815847500095901,0.11756640482884681,0.095494546192438,0.12855061906005685
0.1815847500095901,0.11756640482884681,0.095494546192438,0.12855061906005685,0.16138539289233586
0.11756640482884681,0.095494546192438,0.12855061906005685,0.16138539289233586,0.1942201667246148
0.095494546192438,0.12855061906005685,0.16138539289233586,0.1942201667246148,0.12395393962524345
0.12855061906005685,0.16138539289233586,0.1942201667246148,0.12395393962524345,0.28006768453482345
0.16138539289233586,0.1942201667246148,0.12395393962524345,0.28006768453482345,0.22410624906999885
0.1942201667246148,0.12395393962524345,0.28006768453482345,0.22410624906999885,0.14821165212912527
0.12395393962524345,0.28006768453482345,0.22410624906999885,0.14821165212912527,0.1471601247527021
0.28006768453482345,0.22410624906999885,0.14821165212912527,0.1471601247527021,0.26075282873050476
0.22410624906999885,0.14821165212912527,0.1471601247527021,0.26075282873050476,0.26135670335034955
0.14821165212912527,0.1471601247527021,0.26075282873050476,0.26135670335034955,0.222466530343875
0.1471601247527021,0.26075282873050476,0.26135670335034955,0.222466530343875,0.41847126079687014
0.26075282873050476,0.26135670335034955,0.222466530343875,0.41847126079687014,0.19858967544213071
0.26135670335034955,0.222466530343875,0.41847126079687014,0.19858967544213071,0.12898472648010365
0.222466530343875,0.41847126079687014,0.19858967544213071,0.12898472648010365,0.1286682054087521
0.41847126079687014,0.19858967544213071,0.12898472648010365,0.1286682054087521,0.1597474837743055
0.19858967544213071,0.12898472648010365,0.1286682054087521,0.1597474837743055,0.2294678047966434
0.12898472648010365,0.1286682054087521,0.1597474837743055,0.2294678047966434,0.25845479443218555
0.1286682054087521,0.1597474837743055,0.2294678047966434,0.25845479443218555,0.28744184515154525
0.1597474837743055,0.2294678047966434,0.25845479443218555,0.28744184515154525,0.12348687748565321
0.2294678047966434,0.25845479443218555,0.28744184515154525,0.12348687748565321,0.27631619134090457
0.25845479443218555,0.28744184515154525,0.12348687748565321,0.27631619134090457,0.12594918144019515
0.28744184515154525,0.12348687748565321,0.27631619134090457,0.12594918144019515,0.14418303692614495
0.12348687748565321,0.27631619134090457,0.12594918144019515,0.14418303692614495,0.12378602021092486
0.27631619134090457,0.12594918144019515,0.14418303692614495,0.12378602021092486,0.0842847646941399
0.12594918144019515,0.14418303692614495,0.12378602021092486,0.0842847646941399,0.17445011431225602
0.14418303692614495,0.12378602021092486,0.0842847646941399,0.17445011431225602,0.18175248617245618
0.12378602021092486,0.0842847646941399,0.17445011431225602,0.18175248617245618,0.08418609905791649
0.0842847646941399,0.17445011431225602,0.18175248617245618,0.08418609905791649,0.08000124672071521
0.17445011431225602,0.18175248617245618,0.08418609905791649,0.08000124672071521,0.11873032642947737
0.18175248617245618,0.08418609905791649,0.08000124672071521,0.11873032642947737,0.1633656615365219
0.08418609905791649,0.08000124672071521,0.11873032642947737,0.1633656615365219,0.219866299129409
0.08000124672071521,0.11873032642947737,0.1633656615365219,0.219866299129409,0.1873785806417563
0.11873032642947737,0.1633656615365219,0.219866299129409,0.1873785806417563,0.1490345427766309
0.1633656615365219,0.219866299129409,0.1873785806417563,0.1490345427766309,0.20849198836866376
0.219866299129409,0.1873785806417563,0.1490345427766309,0.20849198836866376,0.1574532977564891
0.1873785806417563,0.1490345427766309,0.20849198836866376,0.1574532977564891,0.33360710082275014
0.1490345427766309,0.20849198836866376,0.1574532977564891,0.33360710082275014,0.24824632941232236
0.20849198836866376,0.1574532977564891,0.33360710082275014,0.24824632941232236,0.42714502544385335
0.1574532977564891,0.33360710082275014,0.24824632941232236,0.42714502544385335,1.0
0.33360710082275014,0.24824632941232236,0.42714502544385335,1.0,0.2792234909059633
0.24824632941232236,0.42714502544385335,1.0,0.2792234909059633,0.2564184737499624
0.42714502544385335,1.0,0.2792234909059633,0.2564184737499624,0.22367078253501257
1.0,0.2792234909059633,0.2564184737499624,0.22367078253501257,0.25101443422824377
0.2792234909059633,0.2564184737499624,0.22367078253501257,0.25101443422824377,0.2783579942957487
0.2564184737499624,0.22367078253501257,0.25101443422824377,0.2783579942957487,0.31709309076053505
0.22367078253501257,0.25101443422824377,0.2783579942957487,0.31709309076053505,0.35408132748329546
0.25101443422824377,0.2783579942957487,0.31709309076053505,0.35408132748329546,0.2959822790958715
0.2783579942957487,0.31709309076053505,0.35408132748329546,0.2959822790958715,0.23153136886147338
0.31709309076053505,0.35408132748329546,0.2959822790958715,0.23153136886147338,0.210761878298068
0.35408132748329546,0.2959822790958715,0.23153136886147338,0.210761878298068,0.20764277059581396
0.2959822790958715,0.23153136886147338,0.210761878298068,0.20764277059581396,0.19856098131885822
0.23153136886147338,0.210761878298068,0.20764277059581396,0.19856098131885822,0.2195562376717585
0.210761878298068,0.20764277059581396,0.19856098131885822,0.2195562376717585,0.19962887915837244
0.20764277059581396,0.19856098131885822,0.2195562376717585,0.19962887915837244,0.19341792240742564
0.19856098131885822,0.2195562376717585,0.19962887915837244,0.19341792240742564,0.15920705996989296
0.2195562376717585,0.19962887915837244,0.19341792240742564,0.15920705996989296,0.10928553129604959
0.19962887915837244,0.19341792240742564,0.15920705996989296,0.10928553129604959,0.145361435391524
0.19341792240742564,0.15920705996989296,0.10928553129604959,0.145361435391524,0.12055531237409098
0.15920705996989296,0.10928553129604959,0.145361435391524,0.12055531237409098,0.10420028821788449
0.10928553129604959,0.145361435391524,0.12055531237409098,0.10420028821788449,0.14945273786221788
0.145361435391524,0.12055531237409098,0.10420028821788449,0.14945273786221788,0.06422497646440511
0.12055531237409098,0.10420028821788449,0.14945273786221788,0.06422497646440511,0.15886018024124196
0.10420028821788449,0.14945273786221788,0.06422497646440511,0.15886018024124196,0.2684540015642344
0.14945273786221788,0.06422497646440511,0.15886018024124196,0.2684540015642344,0.2874660343432769
0.06422497646440511,0.15886018024124196,0.2684540015642344,0.2874660343432769,0.2917776356017989
0.15886018024124196,0.2684540015642344,0.2874660343432769,0.2917776356017989,0.27435708060400654
0.2684540015642344,0.2874660343432769,0.2917776356017989,0.27435708060400654,0.5389798135086618
0.2874660343432769,0.2917776356017989,0.27435708060400654,0.5389798135086618,0.28579891952500247
0.2917776356017989,0.27435708060400654,0.5389798135086618,0.28579891952500247,0.21290734049121648
0.27435708060400654,0.5389798135086618,0.28579891952500247,0.21290734049121648,0.2608366815409834
0.5389798135086618,0.28579891952500247,0.21290734049121648,0.2608366815409834,0.2995082508355654
0.28579891952500247,0.21290734049121648,0.2608366815409834,0.2995082508355654,0.3381798201301476
0.21290734049121648,0.2608366815409834,0.2995082508355654,0.3381798201301476,0.15778965579757506
0.2608366815409834,0.2995082508355654,0.3381798201301476,0.15778965579757506,0.3659864108052875
0.2995082508355654,0.3381798201301476,0.15778965579757506,0.3659864108052875,0.41761527799123166
0.3381798201301476,0.15778965579757506,0.3659864108052875,0.41761527799123166,0.19221751849679072
0.15778965579757506,0.3659864108052875,0.41761527799123166,0.19221751849679072,0.21309483726904513
0.3659864108052875,0.41761527799123166,0.19221751849679072,0.21309483726904513,0.2902610007679457
0.41761527799123166,0.19221751849679072,0.21309483726904513,0.2902610007679457,0.23283819605315462
0.19221751849679072,0.21309483726904513,0.2902610007679457,0.23283819605315462,0.19593515598485803
0.21309483726904513,0.2902610007679457,0.23283819605315462,0.19593515598485803,0.17478499107076753
0.2902610007679457,0.23283819605315462,0.19593515598485803,0.17478499107076753,0.13346021562098906
0.23283819605315462,0.19593515598485803,0.17478499107076753,0.13346021562098906,0.09213544017121059
0.19593515598485803,0.17478499107076753,0.13346021562098906,0.09213544017121059,0.12300962961949422
0.17478499107076753,0.13346021562098906,0.09213544017121059,0.12300962961949422,0.15496924796291575
0.13346021562098906,0.09213544017121059,0.12300962961949422,0.15496924796291575,0.1869288510353829
0.09213544017121059,0.12300962961949422,0.15496924796291575,0.1869288510353829,0.22533805006283078
0.12300962961949422,0.15496924796291575,0.1869288510353829,0.22533805006283078,0.27452803893824596
0.15496924796291575,0.1869288510353829,0.22533805006283078,0.27452803893824596,0.25975135954252615
0.1869288510353829,0.22533805006283078,0.27452803893824596,0.25975135954252615,0.2449745885210801
0.22533805006283078,0.27452803893824596,0.25975135954252615,0.2449745885210801,0.22188088924355512
0.27452803893824596,0.25975135954252615,0.2449745885210801,0.22188088924355512,0.19878720523698443
0.25975135954252615,0.2449745885210801,0.22188088924355512,0.19878720523698443,0.1823101356134049
0.2449745885210801,0.22188088924355512,0.19878720523698443,0.1823101356134049,0.16555849423014476
0.22188088924355512,0.19878720523698443,0.1823101356134049,0.16555849423014476,0.14858653878810194
0.19878720523698443,0.1823101356134049,0.16555849423014476,0.14858653878810194,0.140413142232203
0.1823101356134049,0.16555849423014476,0.14858653878810194,0.140413142232203,0.15264560427410798
0.16555849423014476,0.14858653878810194,0.140413142232203,0.15264560427410798,0.16451299888070012
0.14858653878810194,0.140413142232203,0.15264560427410798,0.16451299888070012,0.1762172691526477
0.140413142232203,0.15264560427410798,0.16451299888070012,0.1762172691526477,0.1879215394245953
0.15264560427410798,0.16451299888070012,0.1762172691526477,0.1879215394245953,0.19708913619418986
0.16451299888070012,0.1762172691526477,0.1879215394245953,0.19708913619418986,0.20625668715092124
0.1762172691526477,0.1879215394245953,0.19708913619418986,0.20625668715092124,0.22220044923482743
0.1879215394245953,0.19708913619418986,0.20625668715092124,0.22220044923482743,0.22364477609971026
0.19708913619418986,0.20625668715092124,0.22220044923482743,0.22364477609971026,0.22508911823554748
0.20625668715092124,0.22220044923482743,0.22364477609971026,0.22508911823554748,0.22653344510043036
0.22220044923482743,0.22364477609971026,0.22508911823554748,0.22653344510043036,0.2279777719653132
0.22364477609971026,0.22508911823554748,0.22653344510043036,0.2279777719653132,0.22942212937210474
0.22508911823554748,0.22653344510043036,0.2279777719653132,0.22942212937210474,0.23244304483772102
0.22653344510043036,0.2279777719653132,0.22942212937210474,0.23244304483772102,0.23546394503238297
0.2279777719653132,0.22942212937210474,0.23244304483772102,0.23546394503238297,0.23848487576895364
0.22942212937210474,0.23244304483772102,0.23546394503238297,0.23848487576895364,0.24150576069266114
0.23244304483772102,0.23546394503238297,0.23848487576895364,0.24150576069266114,0.24452672197114053
0.23546394503238297,0.23848487576895364,0.24150576069266114,0.24452672197114053,0.2475476679786656
0.23848487576895364,0.24150576069266114,0.24452672197114053,0.2475476679786656,0.24657157911685987
0.24150576069266114,0.24452672197114053,0.2475476679786656,0.24657157911685987,0.24559558188078048
0.24452672197114053,0.2475476679786656,0.24657157911685987,0.24559558188078048,0.2418941468753061
0.2475476679786656,0.24657157911685987,0.24559558188078048,0.2418941468753061,0.23819274241174057
0.24657157911685987,0.24559558188078048,0.2418941468753061,0.23819274241174057,0.23449136849008376
0.24559558188078048,0.2418941468753061,0.23819274241174057,0.23449136849008376,0.23078993348460944
0.2418941468753061,0.23819274241174057,0.23449136849008376,0.23078993348460944,0.22708852902104384
0.23819274241174057,0.23449136849008376,0.23078993348460944,0.22708852902104384,0.2652182237705477
0.23449136849008376,0.23078993348460944,0.22708852902104384,0.2652182237705477,0.2786229911670356
0.23078993348460944,0.22708852902104384,0.2652182237705477,0.2786229911670356,0.24951038266079642
0.22708852902104384,0.2652182237705477,0.2786229911670356,0.24951038266079642,0.25901244387313427
0.2652182237705477,0.2786229911670356,0.24951038266079642,0.25901244387313427,0.26851447454356336
0.2786229911670356,0.24951038266079642,0.25901244387313427,0.26851447454356336,0.27801652048494685
0.24951038266079642,0.25901244387313427,0.26851447454356336,0.27801652048494685,0.28751853588442156
0.25901244387313427,0.26851447454356336,0.27801652048494685,0.28751853588442156,0.29702055128389626
0.26851447454356336,0.27801652048494685,0.28751853588442156,0.29702055128389626,0.30932023606696446
0.27801652048494685,0.28751853588442156,0.29702055128389626,0.30932023606696446,0.32405296565599007
0.28751853588442156,0.29702055128389626,0.30932023606696446,0.32405296565599007,0.3387856494321526
0.29702055128389626,0.30932023606696446,0.32405296565599007,0.3387856494321526,0.33598237560830313
0.30932023606696446,0.32405296565599007,0.3387856494321526,0.33598237560830313,0.3331790559715906
0.32405296565599007,0.3387856494321526,0.33598237560830313,0.3331790559715906,0.3382094763235458
0.3387856494321526,0.33598237560830313,0.3331790559715906,0.3382094763235458,0.34323985086263786
0.33598237560830313,0.3331790559715906,0.3382094763235458,0.34323985086263786,0.34827033229841065
0.3331790559715906,0.3382094763235458,0.34323985086263786,0.34827033229841065,0.27074594275175756
0.3382094763235458,0.34323985086263786,0.34827033229841065,0.27074594275175756,0.23634320077249035
0.34323985086263786,0.34827033229841065,0.27074594275175756,0.23634320077249035,0.20194053514799506
0.34827033229841065,0.27074594275175756,0.23634320077249035,0.20194053514799506,0.16823162898080182
0.27074594275175756,0.23634320077249035,0.20194053514799506,0.16823162898080182,0.20860465747004994
0.23634320077249035,0.20194053514799506,0.16823162898080182,0.20860465747004994,0.24897768595929806
0.20194053514799506,0.16823162898080182,0.20860465747004994,0.24897768595929806,0.2893507144485463
0.16823162898080182,0.20860465747004994,0.24897768595929806,0.2893507144485463,0.32972372766684
0.20860465747004994,0.24897768595929806,0.2893507144485463,0.32972372766684,0.3251013930286749
0.24897768595929806,0.2893507144485463,0.32972372766684,0.3251013930286749,0.32047902784860105
0.2893507144485463,0.32972372766684,0.3251013930286749,0.32047902784860105,0.3158566626685272
0.32972372766684,0.3251013930286749,0.32047902784860105,0.3158566626685272,0.31867074832807485
0.3251013930286749,0.32047902784860105,0.3158566626685272,0.31867074832807485,0.24700061658005382
0.32047902784860105,0.3158566626685272,0.31867074832807485,0.24700061658005382,0.2568564447214663
0.3158566626685272,0.31867074832807485,0.24700061658005382,0.2568564447214663,0.3064482276774686
0.31867074832807485,0.24700061658005382,0.2568564447214663,0.3064482276774686,0.35604010225919713
0.24700061658005382,0.2568564447214663,0.3064482276774686,0.35604010225919713,0.3667032904875148
0.2568564447214663,0.3064482276774686,0.35604010225919713,0.3667032904875148,0.36435477041402853
0.3064482276774686,0.35604010225919713,0.3667032904875148,0.36435477041402853,0.36200625034054235
0.35604010225919713,0.3667032904875148,0.36435477041402853,0.36200625034054235,0.3606666364098158
0.3667032904875148,0.36435477041402853,0.36200625034054235,0.3606666364098158,0.3593271446467242
0.36435477041402853,0.36200625034054235,0.3606666364098158,0.3593271446467242,0.3579875917998151
0.36200625034054235,0.3606666364098158,0.3593271446467242,0.3579875917998151,0.356648038952906
0.3606666364098158,0.3593271446467242,0.3579875917998151,0.356648038952906,0.36158452766449445
0.3593271446467242,0.3579875917998151,0.356648038952906,0.36158452766449445,0.36951207712589407
0.3579875917998151,0.356648038952906,0.36158452766449445,0.36951207712589407,0.3651951310333402
0.356648038952906,0.36158452766449445,0.36951207712589407,0.3651951310333402,0.3739321021604858
0.36158452766449445,0.36951207712589407,0.3651951310333402,0.3739321021604858,0.3880071270154911
0.36951207712589407,0.3651951310333402,0.3739321021604858,0.3880071270154911,0.4020821976833595
0.3651951310333402,0.3739321021604858,0.3880071270154911,0.4020821976833595,0.41615720726741046
0.3739321021604858,0.3880071270154911,0.4020821976833595,0.41615720726741046,0.32123379476863523
0.3880071270154911,0.4020821976833595,0.41615720726741046,0.32123379476863523,0.29605825209389214
0.4020821976833595,0.41615720726741046,0.32123379476863523,0.29605825209389214,0.2708827705029665
0.41615720726741046,0.32123379476863523,0.29605825209389214,0.2708827705029665,0.2457072736410866
0.32123379476863523,0.29605825209389214,0.2708827705029665,0.2457072736410866,0.23731544644411143
0.29605825209389214,0.2708827705029665,0.2457072736410866,0.23731544644411143,0.2289236192471362
0.2708827705029665,0.2457072736410866,0.23731544644411143,0.2289236192471362,0.22053179205016102
0.2457072736410866,0.23731544644411143,0.2289236192471362,0.22053179205016102,0.19620766616569787
0.23731544644411143,0.2289236192471362,0.22053179205016102,0.19620766616569787,0.17284391533098756
0.2289236192471362,0.22053179205016102,0.19620766616569787,0.17284391533098756,0.16153800317489245
0.22053179205016102,0.19620766616569787,0.17284391533098756,0.16153800317489245,0.14607304659449163
0.19620766616569787,0.17284391533098756,0.16153800317489245,0.14607304659449163,0.08981549205336184
0.17284391533098756,0.16153800317489245,0.14607304659449163,0.08981549205336184,0.17366341582662162
0.16153800317489245,0.14607304659449163,0.08981549205336184,0.17366341582662162,0.2575113090579726
0.14607304659449163,0.08981549205336184,0.17366341582662162,0.2575113090579726,0.25253432177537916
0.08981549205336184,0.17366341582662162,0.2575113090579726,0.25253432177537916,0.2727713447016018
0.17366341582662162,0.2575113090579726,0.25253432177537916,0.2727713447016018,0.29300838289877895
0.2575113090579726,0.25253432177537916,0.2727713447016018,0.29300838289877895,0.3132454363669105
0.25253432177537916,0.2727713447016018,0.29300838289877895,0.3132454363669105,0.2290799072845384
0.2727713447016018,0.29300838289877895,0.3132454363669105,0.2290799072845384,0.15401696651898225
0.29300838289877895,0.3132454363669105,0.2290799072845384,0.15401696651898225,0.07507581418009512
0.3132454363669105,0.2290799072845384,0.15401696651898225,0.07507581418009512,0.09904852486245755
0.2290799072845384,0.15401696651898225,0.07507581418009512,0.09904852486245755,0.1373722065453998
0.15401696651898225,0.07507581418009512,0.09904852486245755,0.1373722065453998,0.17569585768643328
0.07507581418009512,0.09904852486245755,0.1373722065453998,0.17569585768643328,0.21401950882746676
0.09904852486245755,0.1373722065453998,0.17569585768643328,0.21401950882746676,0.20612660916154638
0.1373722065453998,0.17569585768643328,0.21401950882746676,0.20612660916154638,0.19823374003753477
0.17569585768643328,0.21401950882746676,0.20612660916154638,0.19823374003753477,0.18705126300566097
0.21401950882746676,0.20612660916154638,0.19823374003753477,0.18705126300566097,0.17586883178665033
0.20612660916154638,0.19823374003753477,0.18705126300566097,0.17586883178665033,0.1646863852966853
0.19823374003753477,0.18705126300566097,0.17586883178665033,0.1646863852966853,0.15350393880672028
0.18705126300566097,0.17586883178665033,0.1646863852966853,0.15350393880672028,0.16830825862986062
0.17586883178665033,0.1646863852966853,0.15350393880672028,0.16830825862986062,0.19109586689787297
0.1646863852966853,0.15350393880672028,0.16830825862986062,0.19109586689787297,0.20276715190836833
0.15350393880672028,0.16830825862986062,0.19109586689787297,0.20276715190836833,0.16694784565927392
0.16830825862986062,0.19109586689787297,0.20276715190836833,0.16694784565927392,0.14599944059439932
0.19109586689787297,0.20276715190836833,0.16694784565927392,0.14599944059439932,0.140296701205086
0.20276715190836833,0.16694784565927392,0.14599944059439932,0.140296701205086,0.14247285801653023
0.16694784565927392,0.14599944059439932,0.140296701205086,0.14247285801653023,0.11683474286278347
0.14599944059439932,0.140296701205086,0.14247285801653023,0.11683474286278347,0.10961297109977988
0.140296701205086,0.14247285801653023,0.11683474286278347,0.10961297109977988,0.10239124514963946
0.14247285801653023,0.11683474286278347,0.10961297109977988,0.10239124514963946,0.09447948585506469
0.11683474286278347,0.10961297109977988,0.10239124514963946,0.09447948585506469,0.0865677571023987
0.10961297109977988,0.10239124514963946,0.09447948585506469,0.0865677571023987,0.0786560283497327
0.10239124514963946,0.09447948585506469,0.0865677571023987,0.0786560283497327,0.07074429959706668
0.09447948585506469,0.0865677571023987,0.0786560283497327,0.07074429959706668,0.048154175311044906
0.0865677571023987,0.0786560283497327,0.07074429959706668,0.048154175311044906,0.07362023262183715
0.0786560283497327,0.07074429959706668,0.048154175311044906,0.07362023262183715,0.09908627466167505
0.07074429959706668,0.048154175311044906,0.07362023262183715,0.09908627466167505,0.12455231670151293
0.048154175311044906,0.07362023262183715,0.09908627466167505,0.12455231670151293,0.15001834347039641
0.07362023262183715,0.09908627466167505,0.12455231670151293,0.15001834347039641,0.17275593936282738
0.09908627466167505,0.12455231670151293,0.15001834347039641,0.17275593936282738,0.1954935199843039
0.12455231670151293,0.15001834347039641,0.17275593936282738,0.1954935199843039,0.2401597176901423
0.15001834347039641,0.17275593936282738,0.1954935199843039,0.2401597176901423,0.2848259001250263
0.17275593936282738,0.1954935199843039,0.2401597176901423,0.2848259001250263,0.29036571370210207
0.1954935199843039,0.2401597176901423,0.2848259001250263,0.29036571370210207,0.2799162119383678
0.2401597176901423,0.2848259001250263,0.29036571370210207,0.2799162119383678,0.26946671017463375
0.2848259001250263,0.29036571370210207,0.2799162119383678,0.26946671017463375,0.259017223681854
0.29036571370210207,0.2799162119383678,0.26946671017463375,0.259017223681854,0.2108711419766283
0.2799162119383678,0.26946671017463375,0.259017223681854,0.2108711419766283,0.18333800828149963
0.26946671017463375,0.259017223681854,0.2108711419766283,0.18333800828149963,0.19578621836682877
0.259017223681854,0.2108711419766283,0.18333800828149963,0.19578621836682877,0.18391111192827683
0.2108711419766283,0.18333800828149963,0.19578621836682877,0.18391111192827683,0.17855493157757266
0.18333800828149963,0.19578621836682877,0.18391111192827683,0.17855493157757266,0.17319881231068593
0.19578621836682877,0.18391111192827683,0.17855493157757266,0.17319881231068593,0.16784264723093614
0.18391111192827683,0.17855493157757266,0.17319881231068593,0.16784264723093614,0.16248646688023197
0.17855493157757266,0.17319881231068593,0.16784264723093614,0.16248646688023197,0.12320279192139635
0.17319881231068593,0.16784264723093614,0.16248646688023197,0.12320279192139635,0.14820187871832466
0.16784264723093614,0.16248646688023197,0.12320279192139635,0.14820187871832466,0.13338599878272164
0.16248646688023197,0.12320279192139635,0.14820187871832466,0.13338599878272164,0.11151686206565434
0.12320279192139635,0.14820187871832466,0.13338599878272164,0.11151686206565434,0.08964777116145015
0.14820187871832466,0.13338599878272164,0.11151686206565434,0.08964777116145015,0.11652750653169255
0.13338599878272164,0.11151686206565434,0.08964777116145015,0.11652750653169255,0.10775498462275976
0.11151686206565434,0.08964777116145015,0.11652750653169255,0.10775498462275976,0.1064085598463815
0.08964777116145015,0.11652750653169255,0.10775498462275976,0.1064085598463815,0.10506215034095764
0.11652750653169255,0.10775498462275976,0.1064085598463815,0.10506215034095764,0.1054564921958093
0.10775498462275976,0.1064085598463815,0.10506215034095764,0.1054564921958093,0.10585087986352407
0.1064085598463815,0.10506215034095764,0.1054564921958093,0.10585087986352407,0.10624523698933011
0.10506215034095764,0.1054564921958093,0.10585087986352407,0.10624523698933011,0.12444838258602983
0.1054564921958093,0.10585087986352407,0.10624523698933011,0.12444838258602983,0.13017529589612034
0.10585087986352407,0.10624523698933011,0.12444838258602983,0.13017529589612034,0.13590223974811963
0.10624523698933011,0.12444838258602983,0.13017529589612034,0.13590223974811963,0.1733436115000793
0.12444838258602983,0.13017529589612034,0.13590223974811963,0.1733436115000793,0.25148809342012446
0.13017529589612034,0.13590223974811963,0.1733436115000793,0.25148809342012446,0.37904048073453045
0.13590223974811963,0.1733436115000793,0.25148809342012446,0.37904048073453045,0.3448058566919887
0.1733436115000793,0.25148809342012446,0.37904048073453045,0.3448058566919887,0.31057111048181196
0.25148809342012446,0.37904048073453045,0.3448058566919887,0.31057111048181196,0.2763364253554528
0.37904048073453045,0.3448058566919887,0.31057111048181196,0.2763364253554528,0.2658874733460762
0.3448058566919887,0.31057111048181196,0.2763364253554528,0.2658874733460762,0.21622558143853368
0.31057111048181196,0.2763364253554528,0.2658874733460762,0.21622558143853368,0.24066233061151984
0.2763364253554528,0.2658874733460762,0.21622558143853368,0.24066233061151984,0.2650990950554605
0.2658874733460762,0.21622558143853368,0.24066233061151984,0.2650990950554605,0.29161304525553433
0.21622558143853368,0.24066233061151984,0.2650990950554605,0.29161304525553433,0.19033473198986398
0.24066233061151984,0.2650990950554605,0.29161304525553433,0.19033473198986398,0.22569061058650972
0.2650990950554605,0.29161304525553433,0.19033473198986398,0.22569061058650972,0.21370158282831267
0.29161304525553433,0.19033473198986398,0.22569061058650972,0.21370158282831267,0.24359720952018168
0.19033473198986398,0.22569061058650972,0.21370158282831267,0.24359720952018168,0.19648208521583474
0.22569061058650972,0.21370158282831267,0.24359720952018168,0.19648208521583474,0.15818298976943793
0.21370158282831267,0.24359720952018168,0.19648208521583474,0.15818298976943793,0.12276454607271367
0.24359720952018168,0.19648208521583474,0.15818298976943793,0.12276454607271367,0.08882616327411211
0.19648208521583474,0.15818298976943793,0.12276454607271367,0.08882616327411211,0.10328004523623188
0.15818298976943793,0.12276454607271367,0.08882616327411211,0.10328004523623188,0.10837550458287451
0.12276454607271367,0.08882616327411211,0.10328004523623188,0.10837550458287451,0.10884592633242743
0.08882616327411211,0.10328004523623188,0.10837550458287451,0.10884592633242743,0.11367557944720116
0.10328004523623188,0.10837550458287451,0.10884592633242743,0.11367557944720116,0.11850526310388379
0.10837550458287451,0.10884592633242743,0.11367557944720116,0.11850526310388379,0.14475197160237754
0.10884592633242743,0.11367557944720116,0.11850526310388379,0.14475197160237754,0.1362510741589308
0.11367557944720116,0.11850526310388379,0.14475197160237754,0.1362510741589308,0.12775017671548403
0.11850526310388379,0.14475197160237754,0.1362510741589308,0.12775017671548403,0.11924927927203724
0.14475197160237754,0.1362510741589308,0.12775017671548403,0.11924927927203724,0.13587548503605287
0.1362510741589308,0.12775017671548403,0.11924927927203724,0.13587548503605287,0.15250164498720534
0.12775017671548403,0.11924927927203724,0.13587548503605287,0.15250164498720534,0.16012009506108013
0.11924927927203724,0.13587548503605287,0.15250164498720534,0.16012009506108013,0.1358803717414532
0.13587548503605287,0.15250164498720534,0.16012009506108013,0.1358803717414532,0.13446640353386982
0.15250164498720534,0.16012009506108013,0.1358803717414532,0.13446640353386982,0.13305246586819527
0.16012009506108013,0.1358803717414532,0.13446640353386982,0.13305246586819527,0.112539695318805
0.1358803717414532,0.13446640353386982,0.13305246586819527,0.112539695318805,0.09786267417134306
0.13446640353386982,0.13305246586819527,0.112539695318805,0.09786267417134306,0.08318568356578984
0.13305246586819527,0.112539695318805,0.09786267417134306,0.08318568356578984,0.06850869296023662
0.112539695318805,0.09786267417134306,0.08318568356578984,0.06850869296023662,0.06285759993862294
0.09786267417134306,0.08318568356578984,0.06850869296023662,0.06285759993862294,0.08214759462921759
0.08318568356578984,0.06850869296023662,0.06285759993862294,0.08214759462921759,0.10143760459076648
0.06850869296023662,0.06285759993862294,0.08214759462921759,0.10143760459076648,0.12072761455231543
0.06285759993862294,0.08214759462921759,0.10143760459076648,0.12072761455231543,0.06627348336822034
0.08214759462921759,0.10143760459076648,0.12072761455231543,0.06627348336822034,0.17739621737238423
0.10143760459076648,0.12072761455231543,0.06627348336822034,0.17739621737238423,0.16591998826213358
0.12072761455231543,0.06627348336822034,0.17739621737238423,0.16591998826213358,0.16961537596967505
0.06627348336822034,0.17739621737238423,0.16591998826213358,0.16961537596967505,0.17331067205149023
0.17739621737238423,0.16591998826213358,0.16961537596967505,0.17331067205149023,0.13728568131790533
0.16591998826213358,0.16961537596967505,0.17331067205149023,0.13728568131790533,0.07601395472027642
0.16961537596967505,0.17331067205149023,0.13728568131790533,0.07601395472027642,0.15034080494300026
0.17331067205149023,0.13728568131790533,0.07601395472027642,0.15034080494300026,0.10264040604123845
0.13728568131790533,0.07601395472027642,0.15034080494300026,0.10264040604123845,0.10802242484674682
0.07601395472027642,0.15034080494300026,0.10264040604123845,0.10802242484674682,0.10675792874059584
0.15034080494300026,0.10264040604123845,0.10802242484674682,0.10675792874059584,0.08028166725592187
0.10264040604123845,0.10802242484674682,0.10675792874059584,0.08028166725592187,0.05380541340672512
0.10802242484674682,0.10675792874059584,0.08028166725592187,0.05380541340672512,0.03459929443304077
0.10675792874059584,0.08028166725592187,0.05380541340672512,0.03459929443304077,0.021482346349154607
0.08028166725592187,0.05380541340672512,0.03459929443304077,0.021482346349154607,0.037943579993046206
0.05380541340672512,0.03459929443304077,0.021482346349154607,0.037943579993046206,0.054404775459551885
0.03459929443304077,0.021482346349154607,0.037943579993046206,0.054404775459551885,0.07043593321535199
0.021482346349154607,0.037943579993046206,0.054404775459551885,0.07043593321535199,0.11609590354816343
0.037943579993046206,0.054404775459551885,0.07043593321535199,0.11609590354816343,0.140460008791183
